country,date,inflation_rate,interest_rate,oil_price,gdp_growth,unemployment_rate,money_supply_m2,exchange_rate_usd,food_price_index,supply_chain_index
THA,2020-10,3.630555557326649,2.06,36.1,1.2,6.02,11008.0,38.42,86.92,3.3
MEX,2021-04,3.126124592708602,3.54,61.39,-0.53,6.48,9401.0,88.54,101.27,1.77
JPN,2024-12,5.260601657531902,1.37,84.63,-0.22,5.1,11947.0,61.8,142.98,1.72
THA,2024-03,4.676570640953259,2.32,74.95,3.06,5.89,20368.0,39.8,141.41,1.0
RUS,2020-04,4.8418662535972965,4.09,39.84,1.03,6.92,12115.0,5.59,108.08,3.95
THA,2023-02,4.239291047884499,0.61,61.99,1.13,5.49,13869.0,37.12,124.54,1.48
JPN,2022-09,5.758140192174011,-0.19,103.8,3.47,3.95,13336.0,58.48,130.83,2.44
AUS,2023-03,4.2563347098783915,-0.35,89.28,8.87,3.93,12415.0,99.04,125.71,1.51
KOR,2023-08,5.099678741603926,6.22,77.08,-0.41,4.86,10866.0,23.02,121.57,1.53
CHN,2022-04,4.68871767631476,2.2,112.79,5.0,6.69,10049.0,57.51,130.14,1.6
GBR,2022-11,3.8250648122223496,5.12,124.04,5.62,5.06,15007.0,31.17,121.44,1.59
GBR,2022-11,4.458592985763107,5.12,124.04,5.62,5.06,15007.0,31.17,121.44,1.59
TUR,2024-05,4.254283680857286,5.18,70.28,7.23,2.36,13255.0,82.11,133.0,1.81
PHL,2024-07,2.9602214497294943,4.15,76.59,5.36,3.84,14812.0,27.92,134.25,1.76
TUR,2021-05,3.001676027326266,6.35,66.77,1.62,5.91,9859.0,82.17,87.84,1.63
SAU,2022-03,6.1941543293881836,2.71,100.61,4.06,5.55,13867.0,2.58,130.45,1.61
JPN,2021-05,2.850166588769691,1.63,81.8,-0.2,6.68,9831.0,58.97,114.09,1.6
TUR,2023-07,5.052291691264168,5.37,74.09,4.07,6.21,10432.0,87.39,112.2,1.22
AUS,2024-05,3.168781887312884,0.62,78.35,4.73,4.88,8403.0,102.67,141.68,1.0
AUS,2023-01,5.498267952488732,1.41,76.2,5.32,4.49,19192.0,97.33,119.74,1.89
TUR,2020-03,3.1551335401625074,4.51,41.41,-0.32,7.1,6939.0,84.42,83.83,4.42
GBR,2023-02,2.9643896807382752,5.38,81.03,2.27,4.72,13517.0,29.23,134.51,1.74
IND,2021-01,5.648252613670206,3.5,60.65,2.73,7.84,9821.0,49.16,107.77,2.04
JPN,2020-06,5.165066426799977,2.04,43.11,0.24,6.75,8391.0,59.79,108.2,3.81
BRA,2023-01,2.5836873655389123,2.73,69.12,5.14,6.27,12368.0,16.09,128.89,2.33
ZAF,2021-06,3.713392893399177,1.8,73.6,0.55,6.31,8877.0,59.39,106.41,2.09
IDN,2023-06,4.282130805020485,1.49,79.97,2.64,5.09,9751.0,7.69,142.09,1.99
MEX,2022-09,6.470412331984337,2.81,131.25,1.3,5.64,11621.0,93.8,120.73,1.89
IND,2022-10,6.745035390267702,1.91,117.51,1.26,5.33,10698.0,45.08,115.28,1.0
BRA,2022-02,4.547193549506972,1.57,122.03,-3.18,4.69,8601.0,16.83,129.57,1.93
CHN,2022-05,4.783282963145485,0.98,119.83,5.83,6.22,11484.0,67.72,111.35,1.0
AUS,2024-04,6.453812742585754,-0.47,75.19,4.36,2.8,16158.0,95.43,134.39,1.33
AUS,2021-04,2.8673641693908793,-1.52,67.62,6.08,6.16,9874.0,96.75,113.98,1.54
CHN,2023-08,3.8550381239679137,1.25,64.62,7.44,5.25,12373.0,61.38,120.83,2.01
IND,2024-05,6.475435943796891,2.55,76.7,2.59,5.95,12577.0,50.78,143.27,1.0
CAN,2022-03,2.2928911765392677,1.42,105.73,1.99,4.84,10923.0,23.79,120.28,1.25
RUS,2022-08,3.428741597571568,2.68,83.63,5.65,4.81,5187.0,5.91,114.88,1.79
EU,2024-06,2.5880194786685093,0.03,74.46,3.47,4.6,18391.0,24.93,128.69,1.35
IDN,2022-01,5.804764403477269,1.52,108.87,4.57,6.09,12536.0,8.05,109.36,2.0
RUS,2020-04,3.776336745417193,4.09,39.84,1.03,6.92,12115.0,5.59,108.08,3.95
ARG,2023-11,3.6249723851236206,3.64,72.53,5.84,4.3,15773.0,79.54,115.83,1.44
JPN,2023-03,2.235333109581417,0.75,70.56,3.63,4.67,9874.0,58.3,129.07,1.6
JPN,2021-02,4.383798745400503,0.9,60.76,1.4,7.9,10397.0,66.53,126.26,2.28
EU,2020-04,6.682167178780091,0.76,41.54,2.4,5.42,10135.0,25.85,106.68,3.28
GBR,2024-12,3.0615639492368523,6.3,80.51,3.64,3.86,14617.0,28.66,131.09,1.4
ARG,2023-01,2.24083433367538,3.07,83.15,0.45,5.37,16042.0,84.11,131.98,1.44
PHL,2022-07,2.3065154103343284,4.43,97.37,3.3,5.13,13983.0,27.42,117.21,1.0
THA,2024-04,2.014922667207072,0.98,72.35,1.53,3.68,18831.0,37.85,148.9,1.73
ARG,2022-03,4.8753356451363095,3.74,93.99,0.91,6.37,14902.0,66.91,112.62,1.01
SAU,2024-07,3.5579485179505412,4.43,83.25,0.81,3.42,18362.0,2.69,129.53,1.1
MEX,2022-04,6.213669737022767,2.24,85.38,5.24,6.7,9128.0,89.07,119.68,1.51
ZAF,2022-09,6.8415657115894355,0.27,103.25,0.26,7.04,12537.0,60.86,110.72,1.12
GBR,2024-02,4.429418559515244,4.67,78.18,3.94,3.13,13260.0,25.86,127.47,1.51
GBR,2022-03,3.0532071798199336,3.42,88.94,3.51,5.15,9846.0,30.83,115.04,2.82
THA,2021-08,3.5492206699017657,0.28,68.67,2.88,3.52,6468.0,39.51,89.57,2.37
PHL,2023-09,5.4974686018836625,2.18,84.4,2.51,3.48,9279.0,28.98,130.46,2.56
PHL,2022-12,3.5017165872336498,3.77,137.16,-0.56,5.81,12254.0,26.83,108.85,2.11
RUS,2020-12,4.141750706700265,3.93,45.75,4.84,7.07,10589.0,5.75,106.29,2.74
TUR,2021-06,3.78952261534397,3.15,59.32,4.12,5.47,12744.0,78.32,106.11,1.12
ZAF,2020-08,5.93817063136527,2.27,29.48,3.23,6.02,6228.0,53.12,116.77,3.57
EU,2022-07,3.0156573939652445,-0.56,122.95,0.51,5.47,12261.0,30.16,100.4,1.1
CHN,2020-03,2.782045004089189,0.93,40.02,3.18,5.88,8940.0,56.52,121.88,2.69
SAU,2024-08,5.092198333296464,3.7,78.01,1.37,5.09,13815.0,2.56,133.87,1.73
THA,2021-06,2.9637569815500378,1.72,70.47,1.82,3.76,8871.0,37.62,118.33,1.62
RUS,2023-10,5.422106293351983,4.17,74.86,2.41,4.64,13576.0,5.55,131.85,1.1
IDN,2021-02,1.9551481273169165,2.05,48.71,2.82,6.23,10687.0,7.12,98.65,1.0
ARG,2023-06,2.2501237663304976,3.94,74.72,2.43,4.64,10677.0,74.93,135.12,1.41
CAN,2021-11,3.7166550965940393,-1.68,85.24,4.14,5.23,7211.0,23.53,111.32,1.0
MEX,2022-10,5.678330779722696,2.41,117.41,0.34,5.1,13780.0,93.53,120.85,1.32
ARG,2021-08,1.6194131497810633,3.72,49.46,2.48,6.05,7557.0,70.39,110.69,2.25
GBR,2023-08,4.735860335319062,3.6,78.39,5.46,7.22,13369.0,28.37,130.09,1.67
VNM,2021-01,3.0622254018083965,1.6,70.14,0.85,5.45,11436.0,90.46,109.67,1.49
ZAF,2022-08,4.7426899065515595,2.68,102.28,-3.59,6.52,12814.0,54.29,134.36,1.27
CAN,2024-03,6.109627277926512,-0.05,79.6,1.73,3.98,11947.0,23.21,121.08,2.23
CAN,2022-07,3.072542167084764,1.4,99.0,-0.01,5.52,9898.0,24.9,117.34,1.17
IND,2023-03,5.114436141461617,2.98,83.45,4.04,5.65,12857.0,50.26,135.56,1.61
TUR,2022-11,2.700914847938851,3.76,114.31,3.73,5.47,10564.0,79.22,128.3,1.97
ZAF,2020-07,5.585590177002852,2.06,44.0,2.19,7.74,11117.0,55.43,92.21,4.53
KOR,2020-08,4.704814382277235,6.24,40.72,0.69,7.01,5509.0,21.86,106.19,4.1
ARG,2020-10,3.5453699266639984,4.15,32.3,1.07,4.76,11591.0,75.71,121.02,4.24
EU,2023-09,6.535639028227831,-1.53,71.37,4.18,5.34,10875.0,29.33,113.01,1.09
EU,2023-08,2.2891390157454325,0.04,63.8,0.78,5.28,16761.0,25.36,144.55,1.86
IDN,2023-01,3.0155341597615473,0.45,73.6,8.96,4.89,11788.0,7.62,147.66,2.0
KOR,2021-05,5.819887394903759,3.57,65.22,2.01,5.2,15347.0,19.74,112.97,1.0
GBR,2020-01,3.457764193474529,6.46,43.26,3.83,5.25,12425.0,31.0,80.3,2.93
ZAF,2023-03,6.1480347778018,1.75,83.3,0.43,4.49,17493.0,57.47,132.09,1.88
TUR,2020-10,2.0456831453156137,6.83,44.99,1.66,2.66,14155.0,80.74,112.37,3.82
IND,2022-03,5.480834851985992,3.61,100.31,4.5,4.83,9135.0,49.41,133.92,2.39
USA,2024-05,3.2565674801159106,2.3,74.17,1.88,3.6,18267.0,73.16,138.13,1.54
ZAF,2020-10,6.500217072329694,0.28,38.51,1.2,4.13,9225.0,54.49,103.54,3.82
CHN,2020-04,1.2822683544133273,1.15,39.58,2.24,6.55,7536.0,61.11,103.32,3.4
THA,2022-08,3.1957951320149154,0.97,118.49,1.11,6.6,14962.0,36.31,105.27,1.63
USA,2020-05,2.8976924734603293,3.17,41.09,3.05,5.96,7982.0,70.1,86.53,3.94
VNM,2020-03,4.556233013286122,1.39,29.81,1.54,8.18,6258.0,91.97,103.27,3.0
MEX,2022-08,6.451661890715241,2.12,104.63,-1.91,6.89,12724.0,84.97,106.55,2.82
CAN,2022-10,6.258720516656268,-1.19,104.07,2.38,4.04,16676.0,23.66,133.15,1.2
ZAF,2023-09,4.098091016449909,2.21,74.84,0.73,6.03,11886.0,58.85,112.06,1.38
USA,2023-03,2.7351495163476334,5.52,69.54,3.99,5.09,16305.0,70.24,115.54,1.48
PHL,2023-06,2.661285850812512,2.47,81.23,2.48,6.21,10789.0,27.22,124.95,1.0
SAU,2022-08,7.24003394971542,3.17,120.91,5.15,5.68,15996.0,2.85,109.75,1.53
VNM,2020-09,3.989172096962815,3.09,36.05,4.69,5.99,13764.0,92.4,90.1,3.74
BRA,2020-05,5.157511093673994,1.35,36.93,4.72,7.33,11958.0,16.03,110.91,3.15
EU,2022-11,3.726493161320665,1.86,113.55,0.54,4.17,10074.0,28.92,126.8,1.27
ZAF,2022-08,5.136624977756859,2.68,102.28,-3.59,6.52,12814.0,54.29,134.36,1.27
ZAF,2020-07,5.66544458941854,2.06,44.0,2.19,7.74,11117.0,55.43,92.21,4.53
IND,2023-04,4.580612161134034,3.29,73.79,-2.88,5.66,15948.0,49.99,131.95,1.4
ARG,2023-09,2.961343568878207,3.31,86.42,1.64,3.34,14847.0,79.54,132.33,1.23
CAN,2020-04,4.918534606451144,0.33,36.14,3.61,5.53,10877.0,24.72,99.19,3.25
KOR,2020-06,4.716170588412018,5.28,38.54,-2.76,7.68,7419.0,21.13,110.36,2.19
IDN,2022-11,3.808884070585151,-1.16,85.4,-1.65,3.74,12630.0,7.25,122.59,1.23
VNM,2023-05,6.161640728354211,1.96,80.16,3.5,6.58,12200.0,94.29,129.05,2.58
IND,2023-09,5.219013627566131,2.5,68.85,2.47,3.0,15157.0,46.93,136.35,1.03
THA,2022-06,2.435377631375535,1.84,97.71,2.84,5.3,13038.0,35.59,134.13,1.15
ARG,2022-07,2.9441514759871956,3.09,82.8,-0.77,3.95,12680.0,69.97,116.02,1.82
KOR,2022-05,6.191653851822748,3.54,107.77,1.35,4.76,12136.0,19.64,102.84,1.75
IND,2022-12,5.386816444829682,5.34,117.45,-0.51,5.75,11746.0,52.75,124.68,1.27
BRA,2021-12,2.5577712799818224,2.64,55.94,0.84,5.52,11437.0,15.98,116.96,1.01
EU,2023-04,4.751836708960023,1.77,77.13,2.72,5.89,10885.0,25.92,137.34,1.92
TUR,2022-08,4.510321385594897,5.55,104.81,2.84,6.18,14150.0,83.95,119.62,1.08
PHL,2024-05,2.360691687810899,5.02,75.55,5.61,4.42,18425.0,27.3,122.58,1.9
EU,2021-11,3.035397788920048,-0.57,61.52,3.67,6.03,15743.0,27.34,112.51,1.0
USA,2024-03,2.2568857182431277,5.96,79.39,5.2,3.88,15441.0,75.46,132.64,1.52
CAN,2024-10,5.7521899178087645,0.37,72.33,4.73,3.86,13339.0,22.87,140.57,2.67
THA,2024-12,3.151692046373254,2.77,82.89,3.57,3.97,14121.0,34.34,140.93,1.67
IND,2020-11,4.56614197338231,1.72,43.36,3.71,6.38,9735.0,52.15,78.27,4.45
IDN,2024-07,4.553657095105728,2.49,77.12,2.92,4.12,13476.0,7.17,141.18,1.48
JPN,2024-02,2.1432068077623665,2.47,70.21,4.13,3.89,14306.0,58.51,144.56,1.0
PHL,2020-07,3.2774197154255593,3.88,33.15,2.16,5.93,8451.0,28.74,101.43,4.38
MEX,2020-05,6.60988812088838,2.95,45.7,1.9,7.59,9883.0,85.61,104.79,3.08
ZAF,2020-11,5.928326727810864,1.79,46.57,5.01,6.13,12123.0,59.27,91.6,3.03
USA,2022-03,3.281379124572917,5.2,130.45,4.6,4.87,12036.0,67.21,115.56,1.91
BRA,2020-01,3.846296761445424,0.75,35.54,2.81,7.31,10069.0,16.75,90.06,3.76
ARG,2024-07,3.50375714497311,2.92,80.44,1.19,6.07,13098.0,78.59,135.19,2.22
IDN,2023-11,5.801402197473898,1.14,77.21,2.47,4.02,14488.0,7.17,124.72,2.52
RUS,2020-09,3.906185180030078,2.83,41.23,2.92,5.53,8279.0,5.97,97.67,4.15
AUS,2023-04,6.34665207235933,-0.47,82.66,2.49,5.31,14316.0,90.25,150.68,2.4
CAN,2021-01,5.383722433353512,1.25,70.96,4.19,4.29,9815.0,25.32,117.47,1.2
THA,2023-07,2.1718069938897355,1.53,64.95,0.16,7.26,14800.0,35.14,128.33,1.3
SAU,2021-10,3.67680030825949,3.41,65.73,0.19,6.56,13983.0,2.45,105.95,1.31
AUS,2020-12,5.518286107319239,-0.62,40.58,3.27,6.79,5559.0,99.77,98.53,3.69
USA,2024-01,6.045001819182805,4.68,86.74,1.3,4.99,13656.0,72.27,147.47,1.0
SAU,2023-01,6.195563496465857,3.31,81.27,4.34,5.75,16662.0,2.34,123.72,1.22
CAN,2023-03,5.431603205977328,-0.53,83.26,4.8,6.13,9947.0,22.79,123.26,2.28
BRA,2020-07,4.368120027103859,1.93,36.38,1.49,6.28,9096.0,15.81,96.28,3.4
MEX,2022-07,5.285030873883251,3.0,129.99,3.57,6.14,10548.0,93.97,103.06,1.96
JPN,2021-05,3.43780693950058,1.63,81.8,-0.2,6.68,9831.0,58.97,114.09,1.6
THA,2022-06,2.795107851214079,1.84,97.71,2.84,5.3,13038.0,35.59,134.13,1.15
IDN,2022-04,4.495539179224032,-0.17,111.24,-0.51,3.99,14207.0,7.67,112.04,1.44
ZAF,2022-08,4.279977735908833,2.68,102.28,-3.59,6.52,12814.0,54.29,134.36,1.27
THA,2022-11,5.36277427438773,2.37,103.95,0.72,5.06,11296.0,40.78,107.67,2.04
VNM,2023-11,5.074542123317153,3.18,76.57,1.65,6.8,12767.0,86.34,129.6,1.85
GBR,2023-01,6.161510523290867,3.17,63.09,5.67,6.18,11131.0,31.43,128.93,1.55
TUR,2020-06,3.756638882833241,5.42,36.19,1.46,4.73,11756.0,90.22,129.93,3.43
EU,2022-07,3.3908095123310176,-0.56,122.95,0.51,5.47,12261.0,30.16,100.4,1.1
CHN,2022-07,5.197993598726079,0.27,114.75,5.85,5.01,8147.0,62.16,120.16,1.59
VNM,2024-05,5.941635056745787,2.17,76.09,4.55,3.93,13103.0,102.95,139.76,1.26
TUR,2020-12,3.1401764191524664,6.11,35.11,-2.59,6.28,10480.0,76.12,86.67,3.25
KOR,2020-11,3.3613722850238843,3.88,43.07,0.26,7.36,8664.0,19.62,100.19,2.37
IND,2024-12,5.328645783578533,2.52,75.03,6.82,4.52,9399.0,46.88,142.31,1.45
ARG,2023-04,4.795398282854464,1.45,75.37,10.09,4.31,12612.0,68.57,139.69,2.17
KOR,2022-06,5.336273390629561,3.48,131.36,2.56,6.68,10182.0,21.38,140.03,1.23
MEX,2022-10,6.693113237289136,2.41,117.41,0.34,5.1,13780.0,93.53,120.85,1.32
MEX,2024-12,4.756109975439416,3.77,71.78,4.48,3.28,13277.0,96.4,154.25,2.03
TUR,2020-11,2.1101646991952165,3.07,38.01,-0.66,6.84,11225.0,85.64,106.23,3.28
JPN,2024-07,4.115946715447282,2.42,81.11,1.6,3.82,14622.0,62.37,132.27,1.71
GBR,2022-08,4.132683667148338,5.39,116.51,4.16,5.24,16269.0,29.34,144.42,1.81
THA,2024-12,4.2583929595349215,2.77,82.89,3.57,3.97,14121.0,34.34,140.93,1.67
RUS,2023-06,4.4046718207659445,3.05,84.23,2.83,5.06,11300.0,6.11,133.24,1.07
IND,2021-05,5.901512334650815,1.09,86.4,1.51,5.16,11166.0,49.59,131.71,1.87
SAU,2022-08,7.19691887729455,3.17,120.91,5.15,5.68,15996.0,2.85,109.75,1.53
IND,2024-01,5.097871383908442,1.83,78.03,2.18,4.2,16310.0,47.98,126.54,1.58
MEX,2020-06,5.0824911413992035,2.75,40.97,2.3,8.99,11928.0,88.04,97.25,3.43
GBR,2023-01,6.555481880498671,3.17,63.09,5.67,6.18,11131.0,31.43,128.93,1.55
EU,2024-01,4.511939584644797,1.14,82.88,7.22,3.42,14532.0,27.7,136.5,1.0
IND,2024-09,6.266159554474211,2.43,94.48,3.54,5.05,13946.0,52.82,128.19,1.89
PHL,2022-05,2.016266448485763,5.73,129.34,-1.2,4.98,10849.0,28.51,107.92,1.83
JPN,2020-02,6.4089262293606835,2.16,47.41,4.18,5.76,10007.0,63.57,95.15,4.48
ARG,2022-10,2.325305883705865,4.98,100.44,1.83,3.96,11689.0,72.91,118.13,1.9
JPN,2021-05,3.721991953210628,1.63,81.8,-0.2,6.68,9831.0,58.97,114.09,1.6
VNM,2023-10,4.7116165707824855,2.09,86.55,3.91,5.57,15905.0,95.98,134.48,1.46
USA,2020-07,4.088867359398501,3.86,39.11,3.17,6.8,12359.0,73.06,89.62,3.29
CHN,2022-07,5.806333858748148,0.27,114.75,5.85,5.01,8147.0,62.16,120.16,1.59
BRA,2020-04,3.7514177212420945,1.75,37.36,0.7,7.74,7154.0,15.61,103.8,4.02
RUS,2023-02,4.611236506400321,4.01,73.08,4.54,5.3,11554.0,5.77,137.42,1.13
SAU,2023-04,4.146794854250081,2.95,71.95,-2.49,5.41,11541.0,2.4,121.54,1.31
VNM,2023-01,5.443754167154023,3.54,63.97,1.96,5.22,12914.0,98.51,129.84,1.13
EU,2024-05,2.5514205739446965,0.68,82.37,1.55,3.61,14990.0,27.04,143.55,1.21
BRA,2022-10,5.37968747241255,2.66,98.32,2.99,5.21,14127.0,16.24,133.57,2.18
ARG,2021-11,2.322155510264411,4.45,58.42,1.79,7.05,17929.0,71.31,100.68,1.74
IND,2020-12,6.736571271385184,3.4,39.55,0.63,7.01,10381.0,51.88,97.4,3.67
SAU,2021-07,5.577685398441201,2.44,69.98,0.55,6.37,8230.0,2.83,102.04,1.0
USA,2020-12,2.383187724614663,4.74,29.89,-1.85,5.43,12808.0,73.71,90.07,3.03
SAU,2022-12,4.846514177671895,2.64,101.05,4.54,4.21,10877.0,2.65,116.98,1.91
ZAF,2023-07,3.2396637872986163,2.03,69.96,1.46,6.67,12714.0,59.3,126.24,1.79
AUS,2023-05,2.8076611594938705,-0.26,76.44,4.5,5.65,12735.0,96.96,139.72,1.92
TUR,2023-02,3.836071961892178,2.87,92.68,3.91,4.11,13864.0,78.41,123.75,1.11
SAU,2023-09,5.253964187290824,2.27,71.4,5.05,4.35,15640.0,2.54,133.62,1.7
GBR,2022-06,2.35523460168864,6.1,97.57,0.16,2.87,11319.0,31.64,114.79,1.0
PHL,2023-02,4.051072989913922,3.88,77.68,3.47,4.61,9029.0,26.75,113.35,1.32
IDN,2020-09,4.1074088368321275,0.04,41.87,3.6,3.65,9270.0,8.0,96.91,3.3
ZAF,2020-11,5.542382551969541,1.79,46.57,5.01,6.13,12123.0,59.27,91.6,3.03
BRA,2020-02,3.9252579691800378,2.34,40.49,1.25,6.1,6414.0,16.08,88.16,2.87
CHN,2022-09,5.55450796933173,1.16,134.22,-0.3,5.71,12979.0,64.56,134.17,2.0
MEX,2023-02,5.45086628279299,2.43,82.83,3.06,4.81,15228.0,83.92,142.12,1.09
THA,2021-12,2.0689403114720823,2.63,77.52,0.03,5.81,10314.0,36.26,117.52,1.0
EU,2024-05,2.7058602502160776,0.68,82.37,1.55,3.61,14990.0,27.04,143.55,1.21
RUS,2021-07,3.7122549991389002,4.43,85.76,1.54,6.15,11152.0,5.15,110.11,1.07
IND,2023-01,5.978043442078102,2.35,77.46,4.24,4.63,13700.0,49.96,133.77,1.3
PHL,2023-01,3.573710973552416,3.5,71.32,5.14,4.79,13711.0,28.25,122.12,1.49
TUR,2024-08,2.140147658202116,4.85,75.39,3.17,4.49,15629.0,76.77,130.22,1.27
IND,2022-10,6.399178322696798,1.91,117.51,1.26,5.33,10698.0,45.08,115.28,1.0
KOR,2024-03,6.2874028838293174,2.97,71.65,4.93,4.27,13600.0,19.56,126.09,1.26
RUS,2021-02,4.013210283341657,2.94,54.54,0.93,6.94,10987.0,6.06,117.59,1.0
IDN,2020-04,5.0564620440735,-1.01,31.01,4.63,7.24,12391.0,7.66,95.94,1.87
BRA,2020-11,6.912373978224625,3.43,38.03,2.36,6.88,12787.0,16.3,94.44,4.0
JPN,2022-12,4.355772438766805,1.6,110.52,0.54,5.56,10420.0,58.86,124.47,1.0
KOR,2021-11,4.773735226659232,4.19,84.88,2.41,5.89,11773.0,21.95,119.53,2.06
KOR,2023-10,5.936810318405373,5.32,89.17,0.79,3.54,9873.0,19.38,148.66,1.0
GBR,2020-01,2.8186241606178934,6.46,43.26,3.83,5.25,12425.0,31.0,80.3,2.93
VNM,2020-01,3.195431065482538,1.59,41.86,3.84,6.75,10173.0,91.07,103.38,3.2
BRA,2022-07,6.1459226512875675,0.72,103.31,1.72,5.19,11129.0,15.84,126.34,1.56
ZAF,2020-07,5.42643265904128,2.06,44.0,2.19,7.74,11117.0,55.43,92.21,4.53
GBR,2020-02,4.661812414324519,4.35,41.44,2.05,5.2,8686.0,29.97,92.42,4.27
BRA,2023-02,1.1019245848209684,3.34,77.7,6.28,5.38,13011.0,15.16,133.12,1.95
AUS,2020-03,3.9281791052287187,1.19,31.56,0.72,5.48,11342.0,95.22,89.73,2.94
IDN,2022-06,5.177871196651052,0.62,87.41,5.7,6.41,11796.0,7.43,124.46,2.04
RUS,2022-05,2.9262694782401066,3.83,94.76,4.67,5.16,13966.0,6.17,110.0,1.32
VNM,2024-01,3.949322431226016,1.7,84.71,3.49,3.34,11292.0,97.07,155.03,1.71
PHL,2023-11,2.434986333482311,4.44,56.67,1.96,4.46,8917.0,23.42,120.16,1.0
CAN,2023-09,2.0598039811566458,0.81,66.33,3.39,4.35,13057.0,22.93,137.68,1.68
MEX,2021-07,4.957997970056561,1.93,61.98,2.09,6.96,13398.0,89.26,105.16,1.0
JPN,2022-08,3.807131876085004,1.4,106.82,0.02,5.83,12186.0,54.17,118.45,1.02
PHL,2021-03,1.6381865948741672,3.52,66.82,2.97,6.2,10809.0,26.47,117.74,1.23
KOR,2022-02,6.416150719941378,4.27,85.71,2.98,5.75,14096.0,20.34,119.88,1.36
PHL,2022-05,1.0221881697232893,5.73,129.34,-1.2,4.98,10849.0,28.51,107.92,1.83
AUS,2022-06,4.329662196670298,1.62,100.11,1.69,6.41,13287.0,96.42,121.23,1.21
BRA,2024-02,3.077959050640661,3.22,70.74,3.38,5.58,20149.0,16.58,142.11,1.58
RUS,2022-11,3.666923510182294,4.34,85.82,2.08,6.82,7453.0,5.0,116.68,1.94
THA,2020-12,3.167266814991301,0.8,44.11,-3.49,6.46,10163.0,36.23,102.5,4.23
CAN,2020-11,5.946857672843169,-1.26,44.98,2.12,4.92,9067.0,25.06,97.87,3.76
CHN,2022-03,3.7001039904116775,0.58,97.57,4.4,4.21,7806.0,63.67,120.88,1.17
PHL,2023-11,3.2917028375996553,4.44,56.67,1.96,4.46,8917.0,23.42,120.16,1.0
ZAF,2023-11,3.3025136574827254,2.85,68.82,6.53,7.79,9064.0,59.56,130.91,1.47
MEX,2020-08,4.693187524444651,3.32,40.35,3.13,7.45,6610.0,99.31,112.18,3.93
TUR,2020-02,4.033530637343297,5.51,39.93,-0.39,6.32,11771.0,81.85,102.81,3.33
SAU,2021-08,5.25625396418997,3.22,78.08,1.94,6.17,14331.0,2.69,117.02,1.44
VNM,2022-03,6.202770496346421,2.83,115.7,4.17,5.96,13343.0,85.27,119.3,1.81
BRA,2024-04,3.045364020101699,3.01,78.25,-0.49,3.38,15382.0,16.3,149.29,1.47
PHL,2022-03,3.5589113344890975,2.69,104.19,-0.1,4.04,10346.0,25.82,130.1,1.86
VNM,2024-06,4.206593070641826,2.36,82.62,1.45,4.24,14336.0,94.84,123.31,1.52
MEX,2021-01,5.340360246918369,2.64,85.49,1.81,5.67,13687.0,82.54,106.9,1.66
GBR,2024-02,4.637555902566172,4.67,78.18,3.94,3.13,13260.0,25.86,127.47,1.51
ZAF,2020-05,6.092606378613604,2.82,49.77,0.08,6.62,13072.0,54.61,102.36,3.84
TUR,2021-10,6.359983882780308,3.2,71.39,5.82,5.36,12756.0,79.23,107.35,1.92
ZAF,2024-08,3.5016043206484184,3.2,78.52,0.33,4.68,15876.0,57.09,144.51,1.0
VNM,2022-04,4.766498493394097,0.66,113.12,4.61,5.46,8936.0,93.12,126.82,1.64
THA,2021-10,4.3694424016231155,1.29,77.63,-0.55,6.15,8818.0,37.18,118.14,1.18
RUS,2020-11,3.936085733266676,3.31,41.09,-0.25,4.99,6469.0,5.23,79.47,4.15
JPN,2021-10,4.439594011502051,0.73,73.3,-0.26,5.55,12651.0,58.28,122.57,1.0
RUS,2022-12,8.372080206049938,3.15,112.39,-0.03,4.5,13380.0,5.41,114.84,1.43
EU,2024-12,2.2268385848510137,0.2,75.39,4.52,4.82,14266.0,27.26,139.68,1.0
KOR,2022-07,3.58545707309062,4.34,101.85,2.18,5.47,13510.0,21.0,114.09,1.31
GBR,2021-06,4.76458828028418,4.14,74.73,3.69,5.83,10817.0,28.04,99.3,2.19
GBR,2022-11,4.837731856454932,5.12,124.04,5.62,5.06,15007.0,31.17,121.44,1.59
IND,2023-08,3.763537373203974,2.69,72.54,1.37,5.66,13555.0,46.01,139.38,1.0
IND,2022-07,6.4022786316773885,2.68,97.86,3.59,5.51,10863.0,49.76,115.64,1.71
BRA,2024-05,5.836648925073986,2.62,71.85,2.3,3.53,8339.0,16.71,139.32,1.0
USA,2024-02,1.228848938431758,3.94,78.08,2.38,3.07,12668.0,73.54,138.08,1.28
JPN,2020-08,3.6831092809304122,2.02,38.79,0.2,5.3,10959.0,58.43,89.58,3.47
SAU,2024-06,4.214066903257919,4.64,75.22,0.52,4.25,15722.0,2.68,144.47,1.56
MEX,2023-06,4.165031808011724,2.53,74.09,3.15,4.57,12571.0,84.23,142.73,1.43
BRA,2021-07,3.598969536822528,4.01,73.11,1.21,4.9,15434.0,16.48,113.48,1.0
CAN,2023-09,1.7297478178512957,0.81,66.33,3.39,4.35,13057.0,22.93,137.68,1.68
MEX,2023-01,2.130878565845532,1.92,67.57,2.56,3.56,12098.0,94.51,139.59,1.0
BRA,2021-04,4.978511531889183,2.13,62.27,-2.78,5.59,13706.0,16.85,119.13,1.69
EU,2021-11,4.252567731369862,-0.57,61.52,3.67,6.03,15743.0,27.34,112.51,1.0
